Employee_ID,Age,Gender,Marital_Status,Education_Level,Department,Job_Role,Total_Work_Experience,Years_at_Company,Years_in_Current_Role,Promotion_Count,Business_Travel,Work_Mode,Distance_From_Home,Monthly_Salary,Annual_Bonus,Stock_Option_Value,Overtime_Hours,Monthly_Expenses,Compensation_Band,Performance_Rating,Manager_Rating,Training_Hours,Certification_Count,Project_Count,Job_Satisfaction,Work_Life_Balance,Environment_Satisfaction,Relationship_Satisfaction,Recognition_Score,Manager_Support,Engagement_Index,Productivity_Index,Financial_Stress_Index,Attendance_Score,Career_Growth_Index,Annual_Compensation,Experience_Band,Attrition
EMP103121,38,Female,Single,High School,Sales,Senior Engineer,17,6.5,1.0,2,Never,Office,14.2,13216.09,21834.35,241908.38,8.4,9768.61,High,4,4.0,27.9,0,7,6,6,8.0,7,8,7,7.0,60.89,82.46,93.59,40.0,422335.81,Mid,0
EMP103122,36,Non-Binary,Divorced,Bachelor,Finance,Engineer,10,1.7,0.7,0,Never,Office,7.8,7050.2,32320.51,0.0,14.8,4361.66,Low,2,3.0,28.1,0,1,4,5,6.0,6,5,3,4.5,23.99,72.67,84.88,21.74,116922.91,Junior,1
EMP103123,41,Male,Married,Bachelor,Finance,Lead,23,4.4,2.3,0,Rarely,Remote,17.0,16332.0,24971.86,0.0,16.0,10167.76,High,3,3.0,19.7,0,8,6,7,6.0,5,5,5,5.25,50.58,65.69,86.95,21.49,220955.86,Senior,0
EMP103124,39,Female,Single,Bachelor,Engineering,Senior Engineer,18,3.5,2.3,1,Never,Hybrid,19.3,12053.87,29487.93,368768.99,14.8,8945.96,Medium,3,,25.9,1,4,5,5,5.0,4,7,6,5.5,51.71,86.7,86.26,37.28,542903.36,Mid,1
EMP103125,37,Male,Married,Master,HR,Senior Engineer,9,2.1,1.8,0,Rarely,Office,8.1,9725.63,27296.92,0.0,7.5,6778.66,Medium,4,4.0,20.7,0,11,6,5,5.0,5,5,5,5.25,64.53,78.86,88.28,14.07,144004.48,Junior,0
EMP103126,39,Male,Divorced,Master,Finance,Manager,12,6.2,1.4,1,Rarely,Office,15.7,19417.49,43962.69,253354.84,4.9,10677.2,High,4,4.0,35.4,1,3,5,6,5.0,5,6,5,5.25,45.8,47.36,92.28,33.25,530327.41,Mid,0
EMP103127,35,Male,Married,Bachelor,Marketing,Engineer,14,0.9,0.5,0,Frequently,Hybrid,4.1,6027.82,7104.48,335352.95,2.2,3657.05,Low,3,3.0,22.5,0,3,4,4,3.0,5,4,5,4.5,39.7,66.32,87.42,15.06,414791.27,Mid,0
EMP103128,38,Male,Married,Master,Sales,Manager,12,1.5,0.6,0,Rarely,Office,13.3,23846.39,33724.91,323376.69,22.9,9726.0,High,5,5.0,27.1,0,10,6,2,5.0,5,7,4,5.5,72.77,30.16,88.05,18.73,643258.28,Mid,0
EMP103129,29,Male,Married,Bachelor,Marketing,Associate,6,0.6,0.4,0,Rarely,Office,6.0,3641.84,9248.12,0.0,5.2,1795.1,Low,3,3.0,32.3,0,2,6,4,4.0,6,3,4,4.75,28.79,52.79,85.96,21.37,52950.2,Junior,0
EMP103130,38,Male,Single,Bachelor,Engineering,Senior Engineer,20,1.4,1.2,0,Never,Hybrid,10.5,14161.18,70422.55,0.0,7.2,6228.5,High,3,3.0,28.4,1,5,4,5,4.0,6,4,4,4.5,35.86,36.57,88.83,26.14,240356.71,Mid,0
EMP103131,40,Male,Single,Bachelor,Operations,Manager,22,1.6,0.8,0,Rarely,Office,21.9,22260.32,85806.2,167726.74,7.3,10960.88,High,4,4.0,26.7,1,10,5,5,4.0,3,6,7,5.25,58.15,37.38,87.79,26.7,520656.78,Senior,0
EMP103132,30,Female,Married,Bachelor,Engineering,Engineer,8,2.9,2.4,1,Never,Hybrid,7.9,8213.24,19341.22,322214.45,11.6,4958.42,Medium,4,3.0,28.6,0,4,5,4,5.0,5,3,4,4.25,51.4,68.08,86.85,28.41,440114.55,Junior,0
EMP103133,35,Female,Married,Bachelor,Support,Engineer,13,6.6,0.0,2,Frequently,Office,4.6,6965.4,27199.36,0.0,21.0,3532.63,Low,4,4.0,34.2,0,5,5,5,6.0,4,6,9,6.0,57.76,58.86,86.95,41.86,110784.16,Mid,0
EMP103134,30,Female,Married,Master,Engineering,Lead,8,2.2,2.0,0,Rarely,Hybrid,5.4,14719.53,72985.13,44461.02,1.2,8305.76,High,4,4.0,30.3,1,11,8,4,7.0,6,6,7,6.75,68.14,51.99,94.66,22.03,294080.51,Junior,0
EMP103135,31,Male,Single,Bachelor,Finance,Lead,8,6.7,5.3,2,Rarely,Hybrid,11.5,11535.67,53077.68,0.0,7.8,7698.62,Medium,2,2.0,35.6,0,8,5,4,3.0,6,5,6,5.5,39.26,72.96,85.31,42.08,191505.72,Junior,0
EMP103136,26,Female,Married,Bachelor,Sales,Engineer,0,0.0,0.0,0,Frequently,Office,5.8,5193.51,20531.02,0.0,7.0,3255.21,Low,2,2.0,30.4,0,4,5,5,5.0,3,5,3,4.0,29.95,72.13,87.05,11.27,82853.14,Entry,0
EMP103137,45,Male,Married,Bachelor,Marketing,Senior Engineer,17,7.3,4.9,1,Frequently,Hybrid,26.8,12023.41,16040.12,0.0,11.1,5892.88,Medium,4,4.0,36.2,1,4,6,4,6.0,5,8,8,6.75,58.98,47.61,91.82,41.23,160321.04,Mid,0
EMP103138,44,Female,Married,Bachelor,Marketing,Senior Engineer,22,1.4,0.7,0,Never,Office,8.9,11579.89,6543.37,966077.49,2.5,6569.27,Medium,3,4.0,26.7,0,7,5,5,5.0,5,4,5,4.75,41.97,55.75,90.1,25.55,1111579.54,Senior,0
EMP103139,39,Male,Married,Master,Sales,Senior Engineer,17,1.9,1.8,0,Rarely,Hybrid,8.4,10866.1,,1144076.53,8.4,4474.18,Medium,3,3.0,34.9,0,1,7,6,4.0,5,5,6,5.75,40.16,35.81,89.54,28.12,1298574.64,Mid,0
EMP103140,51,Male,Divorced,Master,Marketing,Lead,27,6.7,2.0,2,Frequently,Remote,45.8,19074.25,14100.94,0.0,4.5,12799.55,High,4,4.0,24.5,1,4,7,3,8.0,6,6,6,6.25,58.92,65.5,91.34,48.47,242991.94,Senior,0
EMP103141,33,Male,Married,Master,Finance,Lead,11,1.8,1.1,0,Rarely,Office,12.8,16348.52,76500.87,0.0,4.3,10754.82,High,3,3.0,30.1,0,4,5,7,4.0,4,7,4,5.0,42.83,65.86,89.26,23.36,272683.11,Mid,0
EMP103142,59,Female,Divorced,Bachelor,Sales,Lead,39,3.5,1.8,1,Rarely,Remote,20.2,25233.69,23520.05,288215.01,20.8,14539.29,High,4,4.0,27.0,1,8,5,5,4.0,2,3,5,3.75,49.63,53.07,85.11,46.52,614539.34,Senior,0
EMP103143,33,Female,Divorced,Bachelor,Engineering,Senior Engineer,14,4.6,1.0,1,Rarely,Office,19.8,12795.72,17763.59,162354.72,13.3,7058.01,Medium,5,5.0,33.1,1,10,5,6,5.0,8,7,6,6.5,76.56,57.02,92.59,35.43,333666.95,Mid,0
EMP103144,37,Female,Single,Bachelor,Engineering,Engineer,15,5.5,4.5,2,Never,Hybrid,4.9,8179.72,16183.97,0.0,7.6,5588.46,Medium,3,4.0,30.0,3,3,4,4,5.0,5,5,5,4.75,34.32,78.19,87.61,49.41,114340.61,Mid,0
EMP103145,32,Female,Single,Master,Engineering,Senior Engineer,9,3.8,2.8,0,Never,Hybrid,23.6,12105.15,56116.03,0.0,5.7,8911.31,Medium,4,4.0,29.4,3,6,6,4,7.0,4,6,7,5.75,53.18,81.82,90.56,27.14,201377.83,Junior,0
EMP103146,38,Female,Divorced,Bachelor,Sales,Senior Engineer,16,1.1,0.6,0,Frequently,Office,5.9,11759.48,23857.37,353582.6,9.3,5363.51,Medium,4,4.0,33.4,1,5,2,5,,4,6,3,3.75,44.49,42.0,85.6,31.38,518553.73,Mid,0
EMP103147,42,Male,Single,Bachelor,Support,Senior Engineer,19,2.4,2.3,1,Never,Office,9.2,11164.04,40241.94,0.0,3.9,6727.81,Medium,4,4.0,31.7,2,7,6,6,5.0,5,6,5,5.5,61.26,61.98,89.9,40.04,174210.42,Mid,0
EMP103148,34,Female,Married,Bachelor,Sales,Engineer,9,7.3,6.8,2,Never,Remote,16.1,6863.98,57521.94,0.0,18.5,3785.47,Low,3,3.0,29.9,1,7,6,4,6.0,5,6,9,6.5,48.23,64.47,88.97,42.59,139889.7,Junior,1
EMP103149,49,Male,Married,Bachelor,Operations,Senior Manager,29,3.3,2.7,0,Frequently,Office,21.9,34032.56,16892.83,99740.94,14.7,13767.5,High,4,4.0,,2,6,6,8,7.0,6,5,8,6.25,53.18,17.23,91.51,38.99,525024.49,Senior,0
EMP103150,37,Male,Single,High School,Engineering,Senior Engineer,17,9.9,1.5,2,Never,Office,16.4,12083.92,62668.49,0.0,16.9,6307.9,Medium,4,4.0,32.4,1,9,5,4,8.0,3,7,6,5.25,56.8,54.82,86.61,44.91,207675.53,Mid,0
EMP103151,37,Male,Single,Doctorate,Marketing,Senior Engineer,9,4.0,3.6,1,Rarely,Office,11.5,9480.08,18355.39,651984.02,3.7,6524.87,Medium,2,2.0,28.8,1,4,3,4,6.0,3,4,3,3.25,25.5,76.13,86.11,33.74,784100.37,Junior,0
EMP103152,28,Female,Married,Bachelor,Marketing,Associate,5,1.6,0.5,0,Never,Hybrid,13.9,3367.68,4943.23,362249.23,9.3,2506.59,Low,4,5.0,20.9,0,2,5,9,6.0,6,6,6,5.75,53.24,92.23,92.42,14.19,407604.62,Entry,1
EMP103153,38,Female,Married,Bachelor,Finance,Lead,13,5.0,2.9,1,Never,Hybrid,2.4,14331.82,6936.46,0.0,3.6,6413.48,High,3,2.0,29.8,0,6,4,4,2.0,2,3,6,3.75,37.9,36.03,87.65,33.79,178918.3,Mid,0
EMP103154,34,Male,Married,Bachelor,Sales,Senior Engineer,12,7.6,7.4,1,Frequently,Office,10.0,11108.07,4067.05,0.0,6.8,5015.2,Medium,4,4.0,23.3,2,6,7,6,5.0,5,7,7,6.5,63.34,40.83,90.59,29.46,137363.89,Mid,0
EMP103155,30,Male,Married,Bachelor,Engineering,Senior Engineer,9,3.6,0.8,1,Never,Office,2.1,10321.21,19822.72,153443.07,11.1,6172.15,Medium,3,,24.7,0,7,5,5,5.0,5,7,7,6.0,49.4,65.16,88.4,23.16,297120.31,Junior,0
EMP103156,29,Male,Single,Bachelor,Marketing,Engineer,6,3.7,0.7,0,Never,Office,12.7,7641.62,11013.72,0.0,6.8,3537.26,Medium,5,5.0,26.6,1,6,6,5,6.0,5,8,6,6.25,66.57,45.51,95.28,16.21,102713.16,Junior,0
EMP103157,56,Female,Married,Master,Finance,Senior Manager,34,4.3,3.7,1,Rarely,Office,6.3,36942.33,33402.57,109095.46,3.7,26644.43,High,3,3.0,25.6,3,15,6,3,3.0,6,4,5,5.25,58.04,57.05,86.82,47.31,585805.99,Senior,0
EMP103158,33,Female,Single,Bachelor,Marketing,Lead,10,4.7,0.1,0,Frequently,Hybrid,18.1,15736.11,49562.36,46830.07,9.0,7131.15,High,4,4.0,21.7,1,11,3,5,3.0,6,5,3,4.25,58.27,37.99,86.83,17.53,285225.75,Junior,0
EMP103159,23,Male,Married,Bachelor,Engineering,Engineer,0,0.0,0.0,0,Never,Hybrid,18.4,5942.8,19729.73,0.0,1.6,4275.68,Low,3,3.0,24.8,0,5,5,4,5.0,6,5,2,4.5,39.86,82.94,89.04,11.8,91043.33,Entry,0
EMP103160,29,Male,Married,High School,Support,Associate,13,0.6,0.2,0,Rarely,Office,17.9,4545.55,5035.87,0.0,15.3,1952.27,Low,4,3.0,31.7,0,4,7,4,5.0,3,5,4,4.75,49.32,46.95,84.86,24.4,59582.47,Mid,0
EMP103161,35,Female,Married,Bachelor,Sales,Engineer,13,5.2,3.8,2,Frequently,Office,9.7,7823.94,11750.91,0.0,10.0,3553.88,Medium,4,4.0,26.6,0,9,5,7,5.0,8,6,8,6.75,66.79,45.47,93.81,36.13,105638.19,Mid,0
EMP103162,39,Male,Single,Doctorate,Support,Senior Engineer,14,3.3,1.6,1,Never,Hybrid,12.2,10346.58,71566.82,343468.45,15.7,6716.64,Medium,3,3.0,24.2,0,9,2,1,4.0,4,6,5,4.25,43.61,74.72,83.72,24.26,539194.23,Mid,1
EMP103163,39,Male,Married,Bachelor,Finance,Senior Engineer,19,4.4,1.7,0,Never,Office,2.8,10822.44,,83272.29,13.4,7064.99,Medium,2,2.0,,2,3,4,1,6.0,5,4,6,4.75,27.59,73.88,80.92,29.79,258704.86,Mid,0
EMP103164,40,Male,Single,Master,Engineering,Senior Engineer,14,2.8,2.6,0,Rarely,Hybrid,3.8,12248.69,39552.92,0.0,12.9,8977.01,Medium,4,4.0,26.6,0,4,6,3,3.0,4,5,4,4.75,48.18,84.3,83.88,18.4,186537.2,Mid,0
EMP103165,30,Male,Single,Bachelor,Engineering,Engineer,7,4.4,3.3,1,Never,Hybrid,7.6,6621.53,26653.24,0.0,13.2,4622.49,Low,3,2.0,33.0,0,1,5,2,4.0,3,3,2,3.25,32.25,84.18,82.43,30.46,106111.6,Junior,1
EMP103166,38,Male,Married,Bachelor,Engineering,Lead,18,1.5,0.9,0,Frequently,Remote,27.6,17262.47,105251.09,0.0,15.6,12454.37,High,4,4.0,26.4,1,7,5,4,5.0,4,5,6,5.0,54.83,79.42,85.68,25.82,312400.73,Mid,0
EMP103167,28,Female,Single,Master,Engineering,Associate,8,2.4,0.8,0,Never,Hybrid,9.5,4528.26,8682.92,0.0,1.5,2080.24,Low,3,3.0,24.2,2,2,7,6,6.0,7,7,3,6.0,44.41,45.42,90.66,23.85,63022.04,Junior,0
EMP103168,30,Male,Single,High School,Engineering,Senior Engineer,11,1.4,1.2,0,Never,Hybrid,12.3,12026.29,25983.88,189136.98,2.0,7524.47,Medium,3,3.0,36.8,1,3,4,3,4.0,4,6,3,4.25,39.32,63.85,84.7,26.78,359436.34,Mid,0
EMP103169,28,Male,Married,Master,Engineering,Engineer,3,2.5,0.6,1,Frequently,Hybrid,4.8,5739.94,6874.24,0.0,3.3,2623.62,Low,2,3.0,16.7,1,7,4,3,3.0,3,3,2,3.0,23.0,44.83,87.61,18.88,75753.52,Entry,0
EMP103170,25,Female,Single,Bachelor,Sales,Associate,6,1.0,0.9,0,Frequently,Office,3.7,3923.88,10597.49,0.0,7.2,1929.0,Low,3,3.0,25.0,0,2,7,6,5.0,4,4,4,4.75,32.95,53.24,85.45,16.15,57684.05,Junior,0
EMP103171,44,Female,Married,Bachelor,Support,Senior Engineer,21,5.5,1.4,1,Never,Remote,18.0,13623.62,28375.33,0.0,28.5,9520.18,High,4,5.0,27.1,1,5,5,4,4.0,3,5,7,5.0,50.34,84.82,80.98,34.68,191858.77,Senior,0
EMP103172,41,Male,Married,Master,Marketing,Lead,18,8.5,7.0,2,Never,Office,30.4,16295.42,93690.41,0.0,3.5,7155.71,High,4,4.0,25.3,1,7,6,7,3.0,6,6,5,5.75,60.57,33.02,90.74,41.61,289235.45,Mid,0
EMP103173,43,Male,Married,Bachelor,Engineering,Lead,20,1.0,0.9,0,Never,Hybrid,21.5,20628.02,118734.89,243663.57,5.8,10133.39,High,4,5.0,29.3,1,6,3,4,7.0,4,5,5,4.25,55.22,37.99,89.47,28.41,609934.7,Mid,0
EMP103174,35,Female,Married,Doctorate,Engineering,Senior Engineer,9,3.3,0.7,0,Rarely,Remote,32.6,10808.57,19517.89,172533.85,7.3,8047.6,Medium,3,3.0,34.6,0,8,5,3,7.0,3,4,3,3.75,41.35,84.9,83.83,26.59,321754.58,Junior,0
EMP103175,41,Male,Married,Master,Finance,Manager,15,2.8,0.6,0,Rarely,Hybrid,43.1,22344.24,20712.15,0.0,6.7,16397.57,High,3,3.0,33.2,1,8,4,2,7.0,5,6,5,5.0,41.87,72.97,88.47,29.56,288843.03,Mid,1
EMP103176,21,Female,Divorced,Bachelor,Sales,Associate,0,0.0,0.0,0,Frequently,Hybrid,5.8,3629.95,6354.69,0.0,2.5,2256.26,Low,3,2.0,20.1,0,1,3,5,3.0,6,6,5,5.0,31.44,70.76,88.38,7.88,49914.09,Entry,1
EMP103177,42,Male,Married,Bachelor,Engineering,Lead,19,3.5,1.2,0,Never,Office,13.3,19088.74,93607.75,0.0,5.9,8547.95,High,4,4.0,25.4,0,5,4,8,6.0,4,7,5,5.0,51.89,32.9,92.38,24.34,322672.63,Mid,0
EMP103178,36,Male,Married,Master,Sales,Lead,13,7.1,3.6,2,Never,Remote,36.8,15490.35,85246.1,95696.31,8.2,6295.02,High,3,3.0,24.8,0,4,6,4,7.0,5,5,4,5.0,39.34,30.87,89.63,35.48,366826.61,Mid,0
EMP103179,40,Male,Married,Bachelor,Operations,Lead,18,5.3,0.5,1,Frequently,Office,5.8,14128.84,9286.81,0.0,6.3,7405.56,High,2,2.0,21.4,0,2,3,2,3.0,5,3,4,3.75,23.8,48.75,84.92,29.17,178832.89,Mid,0
EMP103180,38,Female,Single,Master,Sales,Lead,16,4.0,0.6,1,Rarely,Office,10.1,17626.19,54317.29,258021.05,4.6,13073.25,High,4,4.0,32.2,2,1,5,4,8.0,7,7,7,6.5,50.25,77.35,92.07,40.24,523852.62,Mid,0
EMP103181,27,Male,Married,Bachelor,Operations,Associate,3,2.1,0.9,1,Never,Remote,10.1,3558.92,5272.56,0.0,3.4,1461.39,Low,4,4.0,31.9,1,5,5,7,6.0,6,6,9,6.5,54.61,39.85,94.32,27.24,47979.6,Entry,0
EMP103182,23,Male,Single,Bachelor,Engineering,Associate,1,1.0,0.2,0,Rarely,Hybrid,7.5,3759.59,5927.79,0.0,11.5,2304.66,Low,2,3.0,22.7,0,2,3,5,5.0,4,5,6,4.5,23.88,73.31,83.1,11.66,51042.87,Entry,1
EMP103183,29,Male,Married,Bachelor,Engineering,Associate,8,1.4,1.1,0,Frequently,Office,7.5,5888.54,10764.54,0.0,2.2,3500.24,Low,4,4.0,28.8,0,3,4,7,8.0,7,6,6,5.75,50.28,64.65,92.14,19.6,81427.02,Junior,0
EMP103184,40,Female,Married,Master,Engineering,Lead,18,2.4,0.8,1,Never,Hybrid,7.0,16340.36,35258.7,254277.14,7.8,8256.44,High,3,3.0,25.9,0,6,6,5,5.0,6,7,4,5.75,45.07,44.69,88.69,25.49,485620.16,Mid,0
EMP103185,41,Male,Married,Master,Finance,Lead,14,0.5,0.0,0,Rarely,Office,17.7,17912.44,17803.4,0.0,9.6,10564.08,High,5,5.0,25.8,1,9,5,3,5.0,5,6,6,5.5,70.33,56.63,91.04,22.79,232752.68,Mid,0
EMP103186,24,Female,Single,Bachelor,Support,Engineer,3,3.0,0.5,0,Rarely,Office,14.3,4852.31,,0.0,27.1,2955.08,Low,2,3.0,18.8,0,2,2,5,2.0,3,3,3,2.75,24.23,78.51,78.21,11.98,60644.92,Entry,0
EMP103187,27,Female,Single,Bachelor,Support,Engineer,3,3.0,0.9,0,Never,Hybrid,64.7,4407.23,3550.98,0.0,3.6,3067.6,Low,2,2.0,24.4,0,1,1,1,4.0,2,4,4,2.75,17.28,81.66,83.51,13.47,56437.74,Entry,1
EMP103188,29,Male,Single,Bachelor,Operations,Associate,9,7.7,1.1,2,Rarely,Office,40.0,4304.84,12650.97,0.0,8.6,2046.94,Low,3,,24.0,1,2,6,4,5.0,4,5,5,5.0,39.24,51.11,85.64,35.38,64309.05,Junior,1
EMP103189,32,Female,Married,Bachelor,Sales,Senior Engineer,14,3.6,0.8,1,Rarely,Office,11.1,11074.34,27100.22,227608.69,7.5,7299.28,Medium,3,3.0,27.1,0,7,3,4,5.0,3,4,3,3.25,35.18,72.03,84.19,29.94,387600.99,Mid,0
EMP103190,24,Female,Married,Bachelor,Engineering,Associate,0,0.0,0.0,0,Never,Hybrid,15.5,3571.99,10965.64,0.0,4.1,2266.97,Low,3,3.0,30.3,1,3,3,2,4.0,4,6,5,4.5,36.36,73.49,85.67,20.84,53829.52,Entry,0
EMP103191,24,Male,Single,Bachelor,Finance,Engineer,1,1.0,0.4,0,Never,Office,3.3,6268.46,22959.42,0.0,3.6,2847.06,Low,3,3.0,23.3,0,2,4,6,6.0,5,5,5,4.75,45.49,44.03,89.26,14.17,98180.94,Entry,0
EMP103192,28,Male,Married,Bachelor,Engineering,Associate,7,3.1,1.6,0,Never,Hybrid,27.6,4320.25,15017.42,0.0,25.0,2681.43,Low,3,3.0,14.7,1,1,6,5,4.0,4,4,4,4.5,34.44,79.78,81.59,12.82,66860.42,Junior,1
EMP103193,36,Male,Married,Bachelor,Support,Senior Engineer,14,2.8,1.7,0,Never,Remote,41.6,11407.12,59318.82,0.0,28.5,5247.32,Medium,4,4.0,35.9,2,8,4,2,2.0,3,3,3,3.25,51.81,51.2,78.5,31.47,196204.26,Mid,0
EMP103194,26,Male,Single,High School,Marketing,Engineer,9,2.5,2.3,0,Never,Hybrid,16.9,7156.5,21728.18,0.0,9.8,4188.06,Low,4,5.0,31.0,1,6,5,3,4.0,2,4,6,4.25,49.83,65.47,85.29,21.64,107606.18,Junior,0
EMP103195,34,Male,Married,Master,Sales,Engineer,10,1.5,1.0,0,Rarely,Remote,10.1,7617.47,8100.59,830894.1,6.2,4099.53,Medium,4,4.0,21.6,3,6,6,6,4.0,5,7,3,5.25,55.55,56.51,90.7,25.33,930404.33,Junior,0
EMP103196,43,Female,Divorced,High School,Engineering,Lead,23,2.5,0.5,1,Never,Hybrid,4.1,21504.15,80415.93,943524.81,7.2,11528.09,High,4,5.0,29.3,2,7,6,5,5.0,7,5,6,6.0,59.83,44.48,89.41,40.1,1281990.54,Senior,0
EMP103197,25,Female,Single,Doctorate,Support,Associate,0,0.0,0.0,0,Rarely,Remote,22.6,3080.24,538.24,0.0,13.9,1655.7,Low,2,2.0,28.2,0,1,2,4,2.0,4,3,3,3.0,24.22,63.7,79.27,12.86,37501.12,Entry,1
EMP103198,33,Male,Married,Bachelor,Engineering,Engineer,9,2.4,1.8,0,Never,Hybrid,5.5,7102.04,22210.63,0.0,3.9,2928.6,Low,3,4.0,24.8,0,5,7,7,5.0,5,8,6,6.5,49.29,37.23,94.11,13.31,107435.11,Junior,0
EMP103199,43,Male,Married,High School,Engineering,Senior Engineer,23,11.3,6.3,3,Rarely,Remote,54.7,14381.22,99858.7,221352.73,9.4,10086.08,High,4,5.0,27.8,1,7,7,8,6.0,6,6,6,6.25,62.15,76.24,91.8,51.02,493786.07,Senior,0
EMP103200,32,Male,Married,Master,Sales,Senior Engineer,7,0.6,0.1,0,Frequently,Hybrid,7.0,9255.15,11055.51,452800.73,16.9,6266.06,Medium,1,1.0,25.1,1,3,4,3,,3,4,2,3.25,10.25,80.38,80.64,20.52,574918.04,Junior,0
EMP103201,30,Male,Single,Bachelor,Engineering,Engineer,9,6.8,5.4,1,Never,Remote,21.8,8804.0,33501.84,0.0,19.6,5635.67,Medium,3,3.0,34.0,0,4,5,3,3.0,4,2,2,3.25,32.85,76.42,81.39,31.23,139149.84,Junior,0
EMP103202,44,Male,Married,Master,Engineering,Senior Engineer,20,2.7,0.5,1,Rarely,Hybrid,7.7,12281.67,6591.5,180466.55,3.6,6755.51,Medium,4,4.0,,2,8,7,7,7.0,6,8,6,6.75,61.05,53.06,94.94,47.39,334438.09,Mid,0
EMP103203,33,Female,Married,Bachelor,Support,Senior Engineer,10,4.6,1.6,0,Rarely,Office,1.5,8798.35,25444.57,88070.95,6.0,5636.2,Medium,4,4.0,30.0,0,4,5,5,6.0,8,4,4,5.25,47.4,70.61,90.9,23.43,219095.72,Junior,1
EMP103204,44,Female,Single,Bachelor,Sales,Lead,20,1.6,1.2,0,Frequently,Office,0.9,16259.95,38172.69,327784.53,9.3,10127.22,High,3,3.0,34.3,1,7,7,6,5.0,6,6,5,6.0,46.8,62.87,90.53,33.65,561076.62,Mid,0
EMP103205,38,Male,Married,Bachelor,Sales,Senior Engineer,15,0.7,0.7,0,Frequently,Hybrid,21.7,12150.19,6699.05,0.0,23.6,7169.75,Medium,4,5.0,20.6,2,9,4,4,5.0,2,5,5,4.0,52.35,67.82,80.67,17.84,152501.33,Mid,0
EMP103206,32,Female,Married,Bachelor,Operations,Lead,9,5.9,5.3,1,Rarely,Office,16.6,13642.33,34198.74,94110.06,10.8,7182.39,High,5,5.0,,0,7,6,6,6.0,7,5,7,6.25,71.84,51.47,90.11,24.56,292016.76,Junior,0
EMP103207,39,Male,Married,Bachelor,Engineering,Manager,16,7.7,7.5,1,Rarely,Office,9.6,23438.12,119301.04,536990.46,3.7,10481.99,High,3,3.0,23.9,1,5,4,2,1.0,4,5,2,3.75,36.69,28.04,84.23,30.99,937548.94,Mid,0
EMP103208,38,Female,Single,Bachelor,Engineering,Manager,17,3.4,1.3,1,Rarely,Remote,4.6,20108.69,74163.72,240878.14,4.4,13034.77,High,3,3.0,29.7,0,8,6,4,5.0,5,8,4,5.75,48.19,61.18,91.41,34.18,556346.14,Mid,0
EMP103209,43,Male,Married,Bachelor,Marketing,Lead,24,2.4,1.0,0,Never,Office,7.5,17925.36,157818.5,201061.3,10.3,11223.6,High,4,4.0,34.3,3,5,4,3,6.0,5,4,2,3.75,45.18,62.37,89.05,40.06,573984.12,Senior,1
EMP103210,31,Male,Single,High School,Engineering,Engineer,10,3.2,0.5,0,Frequently,Hybrid,55.1,7058.69,47200.88,0.0,16.3,5279.81,Low,3,4.0,25.5,0,5,4,6,5.0,6,4,5,4.75,39.67,92.57,87.41,21.61,131905.16,Junior,1
EMP103211,35,Female,Married,Master,HR,Engineer,13,3.2,1.5,1,Rarely,Hybrid,10.8,6758.73,32900.65,124194.54,6.4,4466.89,Low,3,3.0,25.2,0,3,5,5,6.0,3,3,5,4.0,40.32,75.57,86.99,28.9,238199.95,Mid,0
EMP103212,35,Male,Married,Bachelor,Support,Lead,14,2.7,2.1,1,Frequently,Hybrid,14.1,14350.97,63720.29,247930.72,7.9,9829.2,High,4,4.0,29.7,1,6,5,6,5.0,7,6,5,5.75,62.42,73.18,91.01,33.41,483862.65,Mid,0
EMP103213,41,Female,Single,Doctorate,Sales,Manager,14,3.6,0.2,1,Frequently,Hybrid,12.4,21024.48,53071.05,190377.89,5.1,14010.38,High,5,5.0,25.5,1,9,8,6,6.0,6,7,7,7.0,78.22,63.39,92.56,30.4,495742.7,Mid,0
EMP103214,27,Male,Married,Bachelor,Engineering,Engineer,8,4.8,1.5,0,Rarely,Remote,23.8,7223.37,9616.91,0.0,3.2,3763.87,Medium,3,3.0,18.2,1,3,5,5,4.0,4,6,6,5.25,40.3,53.02,89.5,12.81,96297.35,Junior,0
EMP103215,43,Female,Married,Bachelor,Sales,Lead,21,4.5,4.2,0,Frequently,Hybrid,3.3,16583.79,13951.14,81673.89,14.5,11769.5,High,3,3.0,33.0,1,8,3,2,4.0,4,2,5,3.5,40.1,77.76,83.74,32.03,294630.51,Senior,1
EMP103216,39,Female,Single,Bachelor,Marketing,Senior Engineer,18,2.0,0.4,0,Rarely,Hybrid,32.5,10329.4,12357.27,212821.47,8.3,4228.88,Medium,3,3.0,24.4,3,6,2,5,3.0,2,3,3,2.5,35.43,35.88,82.49,28.91,349131.54,Mid,0
EMP103217,24,Male,Married,Master,Engineering,Engineer,0,0.0,0.0,0,Never,Hybrid,19.7,6401.55,8057.74,0.0,5.7,2687.43,Low,3,3.0,26.0,0,7,6,5,4.0,7,4,5,5.5,50.55,39.75,88.3,9.41,84876.34,Entry,0
EMP103218,45,Male,Married,Master,Finance,Senior Engineer,21,1.3,1.2,0,Rarely,Office,4.0,13798.25,63303.69,247743.14,3.5,8697.25,High,5,5.0,30.9,0,14,4,7,4.0,6,4,6,5.0,72.95,63.63,92.73,28.18,476625.83,Senior,0
